COUNTY_CODE,DISTRICT_CODE,SCHOOL_CODE,COUNTY_NAME,DISTRICT_NAME,SCHOOL_NAME,SUBJECT,TESTED,Mean,Level1,Level2,Level3,Level4,Level5,MET_EXCEED
15,5620,130,GLOUCESTER,WEST DEPTFORD TOWNSHIP,WEST DEPTFORD MIDDLE     ,Math,766,732.5,11.8,25,35.2,25.8,2,28
15,5860,50,GLOUCESTER,WOODBURY,WOODBURY JR-SR HIGH      ,ELA,474,726.8,23.8,22.7,25.2,24.2,4,28
15,5860,50,GLOUCESTER,WOODBURY,WOODBURY JR-SR HIGH      ,Math,242,728.3,17.3,26,30.7,25,0.3,25.3
17,220,30,HUDSON    ,BAYONNE,WALTER F. ROBINSON #3    ,ELA,283,748.2,8.2,14.2,29,42.3,6.2,48.5
17,220,30,HUDSON    ,BAYONNE,WALTER F. ROBINSON #3    ,Math,236,750.6,3,15,27.4,50.8,4.2,55
17,220,40,HUDSON    ,BAYONNE,JOHN M. BAILEY #12       ,ELA,279,745,10.2,15,28.3,40.7,6.2,46.7
17,220,40,HUDSON    ,BAYONNE,JOHN M. BAILEY #12       ,Math,229,741.8,6.4,19.8,33.6,37.6,2.6,40
17,220,50,HUDSON    ,BAYONNE,HENRY E HARRIS #1        ,ELA,298,740.5,14.8,14.5,27.7,39,4.5,43.2
17,220,50,HUDSON    ,BAYONNE,HENRY E HARRIS #1        ,Math,284,736.2,12.5,21,33.5,31.3,2,33.3
17,220,60,HUDSON    ,BAYONNE,HORACE MANN #6           ,ELA,267,744,11.8,18.8,22.3,42,5,47
17,220,60,HUDSON    ,BAYONNE,HORACE MANN #6           ,Math,250,736.7,11.7,18,37.3,30,3.7,33.7
17,220,70,HUDSON    ,BAYONNE,LINCOLN #5               ,ELA,229,743.2,10.2,19,27.8,37.5,5.7,43.2
17,220,70,HUDSON    ,BAYONNE,LINCOLN #5               ,Math,182,732.6,8.8,32,34.2,23.2,1.6,24.8
17,220,80,HUDSON    ,BAYONNE,MARY J DONOHOE #4        ,ELA,270,741.8,10,16.5,32.7,37.8,3.2,40.8
17,220,80,HUDSON    ,BAYONNE,MARY J DONOHOE #4        ,Math,233,735.8,9.2,26.2,31.8,32,0.8,32.8
17,220,85,HUDSON    ,BAYONNE,MIDTOWN COMMUNITY SCH #8 ,ELA,466,730.5,21.5,20.8,24.7,30.5,2.5,33
17,220,85,HUDSON    ,BAYONNE,MIDTOWN COMMUNITY SCH #8 ,Math,369,729.6,16.8,25.6,30.2,26.4,0.8,27.2
17,220,90,HUDSON    ,BAYONNE,PHILIP G VROOM #2        ,ELA,208,739.3,14,16.5,32.3,31.2,6.2,37.5
17,220,90,HUDSON    ,BAYONNE,PHILIP G VROOM #2        ,Math,179,738.6,8.6,27.6,28,32.4,3.6,36.2
17,220,120,HUDSON    ,BAYONNE,WASHINGTON #9            ,ELA,311,741.7,9,18.3,27.7,38,6.8,44.8
17,220,120,HUDSON    ,BAYONNE,WASHINGTON #9            ,Math,287,735,8,26.2,34.7,28.5,2.3,31.3
17,220,130,HUDSON    ,BAYONNE,WOODROW WILSON #10       ,ELA,325,740,9.2,23.2,28.8,35,4.2,39.2
17,220,130,HUDSON    ,BAYONNE,WOODROW WILSON #10       ,Math,313,736.8,8.8,25,35,27.7,3.7,31.5
17,220,140,HUDSON    ,BAYONNE,NICHOLAS ORESKO #14             ,ELA,300,767.5,5.2,6.2,15.7,47.5,25.7,73
17,220,140,HUDSON    ,BAYONNE,NICHOLAS ORESKO #14             ,Math,277,757.5,5.3,11,17,54,12.8,66.7
17,1200,50,HUDSON    ,EAST NEWARK BORO,EAST NEWARK PUBLIC       ,ELA,142,733.3,17.5,21.7,30.8,26.3,3.8,30
17,1200,50,HUDSON    ,EAST NEWARK BORO,EAST NEWARK PUBLIC       ,Math,118,730.2,10.6,31.4,34.6,22.6,0.6,23.2
17,1850,50,HUDSON    ,GUTTENBERG TOWN,ANNA L KLEIN             ,ELA,588,738,13.5,18,30.8,32.8,5,37.7
17,1850,50,HUDSON    ,GUTTENBERG TOWN,ANNA L KLEIN             ,Math,503,733.4,8.6,26.4,38.2,26.4,0.8,27.2
17,2060,70,HUDSON    ,HARRISON,WASHINGTON NO 1          ,ELA,351,741.7,10.3,16,30.3,39.3,4.3,43.3
17,2060,70,HUDSON    ,HARRISON,WASHINGTON NO 1          ,Math,317,729,8.7,29.7,44.7,16.3,0.7,17
17,2210,5,HUDSON    ,HOBOKEN,HOBOKEN H.S. ,ELA,383,720.8,30.6,26.2,21.4,18,3.8,21.8
17,2210,5,HUDSON    ,HOBOKEN,HOBOKEN H.S. ,Math,84,725,13,45,24,14,4,18
17,2295,90,HUDSON    ,HUDSON COUNTY SCHOOLS OF,EXPLORE 2000,Math,12,736,8,25,25,42,0,42
17,2390,2,HUDSON    ,JERSEY CITY,INFINITY INSTITUTE,ELA,168,783.7,0,0,6.7,54.3,38.8,93.3
17,2390,2,HUDSON    ,JERSEY CITY,INFINITY INSTITUTE,Math,55,770.3,0,0,14.7,71.7,13.7,85.3
17,2390,95,HUDSON    ,JERSEY CITY,THE ACADEMY I            ,ELA,401,765.3,8.3,6,11.3,51,23,74.3
17,2390,95,HUDSON    ,JERSEY CITY,THE ACADEMY I            ,Math,277,760.5,4,10.5,14,62,10,72
17,2390,105,HUDSON    ,JERSEY CITY,MIDDLE SCHOOL #4,ELA,664,747.3,11,17,21.3,38,13.7,51.3
17,2390,105,HUDSON    ,JERSEY CITY,MIDDLE SCHOOL #4,Math,459,740,11,23,23,37.5,5,42
17,2390,110,HUDSON    ,JERSEY CITY,NUMBER 5                 ,ELA,276,746.5,9.7,11.8,27.5,43.8,7.3,50.8
17,2390,110,HUDSON    ,JERSEY CITY,NUMBER 5                 ,Math,276,737.2,8.3,21.3,37.8,29.2,3.3,32.7
17,2390,140,HUDSON    ,JERSEY CITY,MARTIN L KING JR #11     ,ELA,450,737.5,13.3,18.7,29.5,36,2.8,39
17,2390,140,HUDSON    ,JERSEY CITY,MARTIN L KING JR #11     ,Math,452,738.5,8,21.5,35.3,33,2,35.2
17,2390,150,HUDSON    ,JERSEY CITY,JULIA A. BARNES #12      ,ELA,145,730.2,19.7,20.7,32.5,25.5,1.8,27.3
17,2390,150,HUDSON    ,JERSEY CITY,JULIA A. BARNES #12      ,Math,138,726.2,15.7,33.5,29.8,19.5,2,21.2
17,2390,155,HUDSON    ,JERSEY CITY,FRANKLIN L WILLIAMS MS#7,ELA,654,729,18,22.7,34,24,1.3,25.3
17,2390,155,HUDSON    ,JERSEY CITY,FRANKLIN L WILLIAMS MS#7,Math,630,728.7,12,28.7,39,20,0.3,20.3
17,2390,210,HUDSON    ,JERSEY CITY,NUMBER 23                ,ELA,635,734.8,11.8,23.7,34.3,28.7,1.8,30.5
17,2390,210,HUDSON    ,JERSEY CITY,NUMBER 23                ,Math,639,733,10.3,29.7,32.7,24.7,2.2,26.8
17,2390,220,HUDSON    ,JERSEY CITY,NUMBER 24                ,ELA,580,720.3,26.2,29.2,27.5,16.5,0.8,17.3
17,2390,220,HUDSON    ,JERSEY CITY,NUMBER 24                ,Math,470,716.2,30.6,30.4,24.6,14.2,0.2,14.4
17,2390,240,HUDSON    ,JERSEY CITY,ALFRED E ZAMPELLA NO 27  ,ELA,687,743.3,9,18.5,31.3,34.2,7.3,41.3
17,2390,240,HUDSON    ,JERSEY CITY,ALFRED E ZAMPELLA NO 27  ,Math,661,738.5,8.2,23.2,35,30,3.7,33.7
17,2390,250,HUDSON    ,JERSEY CITY,NUMBER 28                ,ELA,583,738.3,13,19,30.7,33.5,4.2,37.8
17,2390,250,HUDSON    ,JERSEY CITY,NUMBER 28                ,Math,560,731.2,11.5,29.3,33.8,24.2,1.2,25.3
17,2390,280,HUDSON    ,JERSEY CITY,NUMBER 34                ,ELA,317,715.3,31.5,26,29.2,12.7,1,13.8
17,2390,280,HUDSON    ,JERSEY CITY,NUMBER 34                ,Math,109,720,18,41.5,25,15.5,0.5,16
17,2390,300,HUDSON    ,JERSEY CITY,RAFAEL DE J CORDERO NO 37,ELA,345,732,12.8,24.3,32.2,25.7,5,31
17,2390,300,HUDSON    ,JERSEY CITY,RAFAEL DE J CORDERO NO 37,Math,345,728.5,13.2,29.5,34.7,18.2,4.8,22.8
17,2390,330,HUDSON    ,JERSEY CITY,DR CHARLES P DEFUCCIO 39 ,ELA,162,725.2,18.4,21.8,36.8,20.6,2.6,23.2
17,2390,330,HUDSON    ,JERSEY CITY,DR CHARLES P DEFUCCIO 39 ,Math,104,726,9.3,36.7,26,27,1,27.7
17,2390,345,HUDSON    ,JERSEY CITY,EZRA L NOLAN 40          ,ELA,159,713.5,34.5,27,25,13.5,0,13.5
17,2390,347,HUDSON    ,JERSEY CITY,FRED W. MARTIN #41       ,ELA,216,717,28.2,31.4,23,17.2,0.6,18
17,2390,347,HUDSON    ,JERSEY CITY,FRED W. MARTIN #41       ,Math,66,721,29,21,29,21,0,21
17,2390,350,HUDSON    ,JERSEY CITY,JAMES F MURRAY 38        ,ELA,543,742.5,10.3,17,29.8,36.7,5.8,42.7
17,2390,350,HUDSON    ,JERSEY CITY,JAMES F MURRAY 38        ,Math,522,734.5,10.3,26.8,35.5,24,2.7,26.7
17,2390,360,HUDSON    ,JERSEY CITY,JOSEPH H BRENSINGER 17   ,ELA,606,734.7,16.5,17.3,30.8,33.7,1.8,35.5
17,2390,360,HUDSON    ,JERSEY CITY,JOSEPH H BRENSINGER 17   ,Math,609,731.7,14.2,23.8,31.3,29.2,1.3,30.5
17,2390,370,HUDSON    ,JERSEY CITY,JOTHAM W WAKEMAN 6       ,ELA,297,746.3,6.7,19.7,30.7,37,6,43
17,2390,370,HUDSON    ,JERSEY CITY,JOTHAM W WAKEMAN 6       ,Math,298,744.7,5.3,17.3,35.7,35.3,6.3,41.7
17,2410,70,HUDSON    ,KEARNY,FRANKLIN                 ,ELA,500,735,10.2,24.2,35.8,29,1,30
17,2410,70,HUDSON    ,KEARNY,FRANKLIN                 ,Math,499,733,7.8,28,38.8,24.2,1,25.2
17,2410,90,HUDSON    ,KEARNY,LINCOLN                  ,ELA,757,738.5,13.5,19.5,29,33.5,4,37.5
17,2410,90,HUDSON    ,KEARNY,LINCOLN                  ,Math,366,731,8,30,41,20,1,21
17,2410,110,HUDSON    ,KEARNY,SCHUYLER                 ,ELA,259,738.2,12.2,23.5,29.2,29.8,5.2,35
17,2410,110,HUDSON    ,KEARNY,SCHUYLER                 ,Math,259,736,7,30,31.8,28,3,31.2
17,2410,120,HUDSON    ,KEARNY,WASHINGTON               ,ELA,283,738,10,21.2,34,30.5,4,34.2
17,2410,120,HUDSON    ,KEARNY,WASHINGTON               ,Math,283,739.8,6,26.2,32.5,29.5,5.5,35.2
17,3610,60,HUDSON    ,NORTH BERGEN,FRANKLIN NO 3            ,ELA,401,746.8,5.7,18.2,26.3,44.8,5,49.8
17,3610,60,HUDSON    ,NORTH BERGEN,FRANKLIN NO 3            ,Math,395,735.2,6.8,28,38.2,25.8,1.3,27.2
17,3610,70,HUDSON    ,NORTH BERGEN,HORACE MANN NO 9         ,ELA,793,750.8,3.8,15.7,28.7,44.3,7.5,51.8
17,3610,70,HUDSON    ,NORTH BERGEN,HORACE MANN NO 9         ,Math,772,736,7.8,26.5,35.2,29,1.7,30.7
17,3610,80,HUDSON    ,NORTH BERGEN,JOHN F KENNEDY NO 7      ,ELA,378,728.3,24.2,18,26.8,27.2,3.3,30.8
17,3610,80,HUDSON    ,NORTH BERGEN,JOHN F KENNEDY NO 7      ,Math,323,721.6,21.8,35.6,26,15.2,1,16.4
17,3610,90,HUDSON    ,NORTH BERGEN,LINCOLN NO 5             ,ELA,442,736.5,12.3,20,30,34.2,3.8,37.8
17,3610,90,HUDSON    ,NORTH BERGEN,LINCOLN NO 5             ,Math,355,728,13,31,35.8,19,1,20
17,3610,100,HUDSON    ,NORTH BERGEN,MCKINLEY NO 10           ,ELA,248,740.2,7.3,21.3,33.5,34.8,3.2,37.7
17,3610,100,HUDSON    ,NORTH BERGEN,MCKINLEY NO 10           ,Math,210,733,9.8,26.6,36,26.6,1,27.6
17,3610,110,HUDSON    ,NORTH BERGEN,ROBERT FULTON NO 2       ,ELA,790,746.7,5.7,14.8,32.7,41.2,5.7,46.8
17,3610,110,HUDSON    ,NORTH BERGEN,ROBERT FULTON NO 2       ,Math,774,734.2,7.8,28,36.5,26.5,1.2,27.7
17,4730,80,HUDSON    ,SECAUCUS,SECAUCUS MIDDLE SCHOOL   ,ELA,307,746.5,10.5,11.5,27.5,41,9,50.5
17,4730,80,HUDSON    ,SECAUCUS,SECAUCUS MIDDLE SCHOOL   ,Math,277,740.5,11,20,26,39,4,43.5
17,5240,105,HUDSON    ,UNION CITY,EMERSON MIDDLE SCHOOL,ELA,903,738,12.3,18.3,30.3,34,4.7,39
17,5240,105,HUDSON    ,UNION CITY,EMERSON MIDDLE SCHOOL,Math,911,730,14,29.3,31.7,23.3,1.3,24.7
17,5240,140,HUDSON    ,UNION CITY,WOODROW WILSON           ,ELA,281,778.2,1,1.2,14.3,51.2,32.2,83.5
17,5240,140,HUDSON    ,UNION CITY,WOODROW WILSON           ,Math,281,754.5,1,9,31.3,54.5,4.2,58.7
17,5240,150,HUDSON    ,UNION CITY,UNION HILL MIDDLE SCHOOL,ELA,704,735.5,13,22.5,32.5,28.5,3.5,32
17,5240,150,HUDSON    ,UNION CITY,UNION HILL MIDDLE SCHOOL,Math,708,732.5,8,32,34.5,24.5,1,25
17,5580,50,HUDSON    ,WEEHAWKEN TOWNSHIP,WEEHAWKEN HIGH           ,ELA,347,732.8,23.2,19.4,18.2,32.6,6.8,39.6
17,5580,50,HUDSON    ,WEEHAWKEN TOWNSHIP,WEEHAWKEN HIGH           ,Math,158,729.5,16.5,28,28,27.5,0,27.5
17,5580,80,HUDSON    ,WEEHAWKEN TOWNSHIP,THEODORE ROOSEVELT  #5   ,ELA,330,758.2,4.2,10.5,24.2,48.5,12.2,60.8
17,5580,80,HUDSON    ,WEEHAWKEN TOWNSHIP,THEODORE ROOSEVELT  #5   ,Math,330,749.5,2.8,16.2,29.8,44.5,6.5,51
17,5670,110,HUDSON    ,WEST NEW YORK,WEST NEW YORK MS         ,ELA,867,740.5,10.5,17.5,29,36.5,6,43
17,5670,110,HUDSON    ,WEST NEW YORK,WEST NEW YORK MS         ,Math,814,739,8.5,20.5,35,35,1,36
19,20,5,HUNTERDON ,ALEXANDRIA TWP,ALEXANDRIA SCHOOL        ,ELA,267,763,3.8,6.2,21,53.4,15.6,69
19,20,5,HUNTERDON ,ALEXANDRIA TWP,ALEXANDRIA SCHOOL        ,Math,229,753,2,15.2,23.6,52.6,6.6,59.2
19,370,20,HUNTERDON ,BETHLEHEM TWP,ETHEL HOPPOCK ELEM       ,ELA,162,770.3,2,3,15.7,55.3,24.3,79.7
19,370,20,HUNTERDON ,BETHLEHEM TWP,ETHEL HOPPOCK ELEM       ,Math,121,750.3,6,9.7,25.7,54.7,4.7,59.3
19,430,20,HUNTERDON ,BLOOMSBURY BORO,BLOOMSBURY BOROUGH       ,ELA,32,756,5,13.5,16,49,16.5,66
19,430,20,HUNTERDON ,BLOOMSBURY BORO,BLOOMSBURY BOROUGH       ,Math,32,741.5,2.5,20,41.5,31.5,4,36
19,670,30,HUNTERDON ,CALIFON BORO,CALIFON BOROUGH          ,ELA,27,749,3.5,14.5,22,60,0,60
19,910,30,HUNTERDON ,CLINTON TOWN,CLINTON TOWN             ,ELA,301,763.5,0.5,10,20.7,52.5,16.3,68.8
19,910,30,HUNTERDON ,CLINTON TOWN,CLINTON TOWN             ,Math,254,752.2,2.8,14.5,26,51.2,5.8,56.8
19,920,50,HUNTERDON ,CLINTON TWP,CLINTON TOWNSHIP MIDDLE,ELA,378,761.5,5.5,8,17,47,21.5,68.5
19,920,50,HUNTERDON ,CLINTON TWP,CLINTON TOWNSHIP MIDDLE,Math,278,742.5,7.5,16,34.5,37,4.5,41.5
19,1040,40,HUNTERDON ,DELAWARE TWP,DELAWARE TWP NO 1        ,ELA,203,761,2.8,8.3,20.7,58.2,10.3,68.5
19,1040,40,HUNTERDON ,DELAWARE TWP,DELAWARE TWP NO 1        ,Math,179,751.6,1.8,13.2,30.6,49.2,5.6,55
19,1160,50,HUNTERDON ,EAST AMWELL TWP,EAST AMWELL TWP          ,ELA,261,764.7,1.8,9.2,19.5,48.8,20.5,69.3
19,1160,50,HUNTERDON ,EAST AMWELL TWP,EAST AMWELL TWP          ,Math,246,750.3,2.8,14.7,31.8,43.8,7,50.8
19,1510,45,HUNTERDON ,FLEMINGTON-RARITAN REG,JP CASE MIDDLE,ELA,771,761,5,10.5,18.5,44,22,66
19,1510,45,HUNTERDON ,FLEMINGTON-RARITAN REG,JP CASE MIDDLE,Math,529,738,8,20,37,33,1.5,35
19,1600,50,HUNTERDON ,FRANKLIN TWP,FRANKLIN TWP             ,ELA,182,756,1.5,12.3,26.3,51,8.3,59.8
19,1600,50,HUNTERDON ,FRANKLIN TWP,FRANKLIN TWP             ,Math,169,751.8,4,11.2,25.8,51.7,7.3,58.8
19,1680,50,HUNTERDON ,FRENCHTOWN BORO,EDITH ORT THOMAS         ,ELA,59,778.8,1.5,5.5,8.2,48.5,36.5,85
19,1680,50,HUNTERDON ,FRENCHTOWN BORO,EDITH ORT THOMAS         ,Math,45,755,2,8.3,24.3,58.7,6.7,65.3
19,2140,55,HUNTERDON ,HIGH BRIDGE BORO,HIGH BRIDGE MIDDLE       ,ELA,138,749.2,3,18.8,24.8,46.2,7,53.5
19,2140,55,HUNTERDON ,HIGH BRIDGE BORO,HIGH BRIDGE MIDDLE       ,Math,123,741.8,4.5,21,35.2,35,4.2,39.2
19,2220,60,HUNTERDON ,HOLLAND TWP,HOLLAND TWP ES ,ELA,330,755.3,2.7,11.8,26.8,48,10.5,58.5
19,2220,60,HUNTERDON ,HOLLAND TWP,HOLLAND TWP ES ,Math,291,742.5,3.5,18.7,41.3,32.8,4,36.8
19,2450,50,HUNTERDON ,KINGWOOD TWP,KINGWOOD TWP             ,ELA,235,754.3,7,11.5,20.2,49,12.5,61.5
19,2450,50,HUNTERDON ,KINGWOOD TWP,KINGWOOD TWP             ,Math,217,744.2,5.3,16.7,37.2,36.7,4.2,40.8
19,2600,50,HUNTERDON ,LEBANON TWP,WOODGLEN                 ,ELA,309,761,3.8,7,21.2,52.5,15,67.8
19,2600,50,HUNTERDON ,LEBANON TWP,WOODGLEN                 ,Math,280,745.5,3.8,18.5,33,39.2,5,44.5
19,3180,50,HUNTERDON ,MILFORD BORO,MILFORD BORO             ,ELA,27,759,0,14.5,18.5,56,11,67
19,3180,50,HUNTERDON ,MILFORD BORO,MILFORD BORO             ,Math,27,746,3.5,3.5,52.5,36.5,4,40.5
19,4350,50,HUNTERDON ,READINGTON TWP,READINGTON               ,ELA,617,759,4,10.3,19.3,49.7,17.3,67
19,4350,50,HUNTERDON ,READINGTON TWP,READINGTON               ,Math,358,747.5,3,18,28,42.5,8,50.5
19,5180,30,HUNTERDON ,TEWKSBURY TWP,OLD TURNPIKE SCHOOL      ,ELA,254,767,3.2,10,15.5,44.2,26.8,71
19,5180,30,HUNTERDON ,TEWKSBURY TWP,OLD TURNPIKE SCHOOL      ,Math,184,757,0.7,10.7,26.3,51.3,11,62
19,5270,50,HUNTERDON ,UNION TWP,UNION TWP                ,ELA,233,775.2,1,4.2,11.5,56,27.2,83.2
19,5270,50,HUNTERDON ,UNION TWP,UNION TWP                ,Math,210,757.5,0.5,6,28,62.2,3.5,65.8
21,1245,70,MERCER    ,EAST WINDSOR REGIONAL,MELVIN H KREPS SCHOOL    ,ELA,1089,755,5.7,11.3,25.3,42.7,15.3,58
21,1245,70,MERCER    ,EAST WINDSOR REGIONAL,MELVIN H KREPS SCHOOL    ,Math,846,738.3,7.3,22.3,35,31,3.3,34.3
21,1430,60,MERCER    ,EWING TWP. PUBLIC SCHOOLS,GILMORE J FISHER MIDDLE  ,ELA,781,733.3,12.3,25.3,31.7,25.3,5.3,30.7
21,1430,60,MERCER    ,EWING TWP. PUBLIC SCHOOLS,GILMORE J FISHER MIDDLE  ,Math,738,730.3,11.3,29,35.7,22.7,1.3,23.7
21,1950,70,MERCER    ,HAMILTON TOWNSHIP,ALBERT E GRICE MIDDLE    ,ELA,568,729,20.7,22,32,19,6.3,25.3
21,1950,70,MERCER    ,HAMILTON TOWNSHIP,ALBERT E GRICE MIDDLE    ,Math,269,724.5,22,28.5,33,16.5,0,16.5
21,1950,80,MERCER    ,HAMILTON TOWNSHIP,EMILY C REYNOLDS MIDDLE  ,ELA,607,739.7,10.7,19,28.7,36.3,5.7,41.7
21,1950,80,MERCER    ,HAMILTON TOWNSHIP,EMILY C REYNOLDS MIDDLE  ,Math,538,732.3,10.3,32.7,24.3,29.7,2.7,32.3
21,1950,83,MERCER    ,HAMILTON TOWNSHIP,RICHARD C CROCKETT MIDDLE,ELA,509,733,15,21,24,26.3,13.7,40.3
21,1950,83,MERCER    ,HAMILTON TOWNSHIP,RICHARD C CROCKETT MIDDLE,Math,435,726.3,12.3,27.3,34.3,20.3,5.3,25.7
21,2280,75,MERCER    ,HOPEWELL VALLEY REGIONAL,TIMBERLANE MIDDLE SCH    ,ELA,621,758.3,2.3,10.3,27,45.3,15,60.7
21,2280,75,MERCER    ,HOPEWELL VALLEY REGIONAL,TIMBERLANE MIDDLE SCH    ,Math,415,737.7,8,23.7,35.7,27,5.7,32.7
21,2580,50,MERCER    ,LAWRENCE TOWNSHIP,LAWRENCE MIDDLE SCH      ,ELA,522,758,7,11,21.5,40.5,20.5,60.5
21,2580,50,MERCER    ,LAWRENCE TOWNSHIP,LAWRENCE MIDDLE SCH      ,Math,346,731,15,29,25,30,1.5,31.5
21,4255,85,MERCER    ,PRINCETON REGIONAL,J. WITHERSPOON MIDDLE    ,ELA,475,765.3,4.3,8,17,46,25,71.3
21,4255,85,MERCER    ,PRINCETON REGIONAL,J. WITHERSPOON MIDDLE    ,Math,276,746,12,19,25.7,31.7,12.3,44
21,5210,100,MERCER    ,TRENTON,GRACE A DUNN MIDDLE SCH  ,ELA,406,718.5,29,25,27.5,17.5,1.5,18
21,5210,170,MERCER    ,TRENTON,COLUMBUS                 ,ELA,95,727.5,20,26,29.5,22.5,2,24.5
21,5210,170,MERCER    ,TRENTON,COLUMBUS                 ,Math,151,721.7,22.3,30.3,32,14.7,0.7,15.3
21,5210,235,MERCER    ,TRENTON,JOYCE KILMER             ,ELA,307,715.7,31.3,29,23.7,12.7,3,15.7
21,5210,235,MERCER    ,TRENTON,JOYCE KILMER             ,Math,180,710.5,33.5,39,16.5,10.5,1,12
21,5210,240,MERCER    ,TRENTON,LUIS MUNOZ-RIVERA ELEM   ,ELA,205,711,35,29.5,20.5,14,1,14.5
21,5210,265,MERCER    ,TRENTON,P.J. HILL                ,ELA,106,710.3,34.3,36.7,17.7,11.7,0,11.7
21,5210,300,MERCER    ,TRENTON,WASHINGTON               ,ELA,61,727.5,16,25,34,25,0,25
21,5210,300,MERCER    ,TRENTON,WASHINGTON               ,Math,60,729.5,15,29,32,20.5,3,23.5
21,5210,301,MERCER    ,TRENTON,HEDGEPETH WILLIAM MIDDLE SCHOOL,ELA,203,722.5,27,22.5,28,19.5,2.5,22
21,5210,310,MERCER    ,TRENTON,WILSON                   ,ELA,104,716.7,27,38.3,22,12.7,0,12.7
21,5210,310,MERCER    ,TRENTON,WILSON                   ,Math,69,726,14.5,33,37.5,13.5,1,14.5
21,5210,401,MERCER    ,TRENTON,MARTIN LUTHER KING JR E.S.,ELA,56,707,36,38,13,14,0,14
21,5210,401,MERCER    ,TRENTON,MARTIN LUTHER KING JR E.S.,Math,55,717,25,29,29,15,2,16
21,5510,40,MERCER    ,TOWNSHIP OF ROBBINSVILLE,POND ROAD MIDDLE SCHOOL  ,ELA,1047,764.4,1.4,7.6,19.4,54.8,16.8,71.8
21,5510,40,MERCER    ,TOWNSHIP OF ROBBINSVILLE,POND ROAD MIDDLE SCHOOL  ,Math,889,747.2,7.2,15,27.6,43.6,6.2,49.8
21,5715,35,MERCER    ,WEST WINDSOR-PLAINSBORO R,THOMAS R GROVER MS       ,ELA,994,779.7,1.7,4.3,9.3,45.7,39,84.3
21,5715,35,MERCER    ,WEST WINDSOR-PLAINSBORO R,THOMAS R GROVER MS       ,Math,610,766.5,2.5,6,15,53.5,23,76.5
21,5715,140,MERCER    ,WEST WINDSOR-PLAINSBORO R,COMMUNITY MIDDLE SCHOOL  ,ELA,1015,779.3,2,5.3,11.7,42.7,39,81.7
21,5715,140,MERCER    ,WEST WINDSOR-PLAINSBORO R,COMMUNITY MIDDLE SCHOOL  ,Math,657,768,2,7.5,15,52.5,23.5,76
23,750,55,MIDDLESEX ,CARTERET,CARTERET MIDDLE SCHOOL   ,ELA,778,734,14.7,22,31,28,3.7,32
23,750,55,MIDDLESEX ,CARTERET,CARTERET MIDDLE SCHOOL   ,Math,721,729.3,14.3,28.7,32.3,24,0.7,25
23,970,30,MIDDLESEX ,CRANBURY TWP,CRANBURY                 ,ELA,335,784.3,0.8,3.2,9.5,44.2,42.7,86.7
23,970,30,MIDDLESEX ,CRANBURY TWP,CRANBURY                 ,Math,249,764.4,0,6.8,23,55.4,14.8,70.4
23,1140,60,MIDDLESEX ,DUNELLEN,LINCOLN MIDDLE SCHOOL    ,ELA,268,751,9.3,13.7,23.7,37,16.7,53.7
23,1140,60,MIDDLESEX ,DUNELLEN,LINCOLN MIDDLE SCHOOL    ,Math,243,732,13.7,28.3,26.7,28,3.7,31.7
23,1170,55,MIDDLESEX ,EAST BRUNSWICK TOWNSHIP,CHURCHILL JR,ELA,1134,764.5,6.5,9,19.5,39.5,25.5,65
23,1170,56,MIDDLESEX ,EAST BRUNSWICK TOWNSHIP,HAMMARSKJOLD MIDDLE      ,ELA,1151,766.5,5.5,8.5,16,39.5,30.5,70.5
23,1170,56,MIDDLESEX ,EAST BRUNSWICK TOWNSHIP,HAMMARSKJOLD MIDDLE      ,Math,1050,755,2.5,11,27.5,48,10.5,58.5
23,1290,55,MIDDLESEX ,EDISON TOWNSHIP,JOHN ADAMS MIDDLE        ,ELA,820,784,2.7,4,9.3,35.3,48.3,83.7
23,1290,55,MIDDLESEX ,EDISON TOWNSHIP,JOHN ADAMS MIDDLE        ,Math,603,755.3,7.7,11.7,24.3,38.3,18,56.3
23,1290,57,MIDDLESEX ,EDISON TOWNSHIP,HERBERT HOOVER MIDDLE    ,ELA,716,759,6.7,10.7,22,40,21,60.7
23,1290,57,MIDDLESEX ,EDISON TOWNSHIP,HERBERT HOOVER MIDDLE    ,Math,458,742.5,5.5,23.5,34.5,30,6.5,36.5
23,1290,60,MIDDLESEX ,EDISON TOWNSHIP,THOMAS JEFFERSON MIDDLE  ,ELA,614,762,5,10.7,21,40,22.7,62.7
23,1290,60,MIDDLESEX ,EDISON TOWNSHIP,THOMAS JEFFERSON MIDDLE  ,Math,513,736.3,10.7,26.3,32.7,26,5,30.7
23,1290,63,MIDDLESEX ,EDISON TOWNSHIP,WOODROW WILSON MIDDLE    ,ELA,917,785.7,1.7,3.3,8,37,50.3,86.7
23,1290,63,MIDDLESEX ,EDISON TOWNSHIP,WOODROW WILSON MIDDLE    ,Math,657,757.3,6,10,19.7,45.3,19.7,64.7
23,2150,60,MIDDLESEX ,HIGHLAND PARK,HIGHLAND PARK MIDDLE,ELA,81,746,12,19,19,42,9,51
23,2150,60,MIDDLESEX ,HIGHLAND PARK,HIGHLAND PARK MIDDLE,Math,81,742,7,26,26,35,6,41
23,2370,75,MIDDLESEX ,JAMESBURG BORO,GRACE M BRECKWEDEL       ,ELA,171,738.3,12.3,19,30.3,34.7,3.7,38
